161356,"TOTAL RUBIA S 50, 20LT ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74757
161407,"TOTAL RUBIA TIR 7900 FE 10W-30 , 20LT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162120,"TOTAL DACNIS 46, 20LT",5,0,8,1,5,0,19,22,356295,0,570072,71259,356295,0,1353921,1567698
162125,"TOTAL DACNIS 100, 20LT ",0,0,1,2,0,0,3,6,0,0,103994,207988,0,0,311982,623751
163287,"TOTAL RUBIA 4400  20W/50 , 208LT  TOT CL",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1137500
163288,"TOTAL RUBIA 4400 20W - 50, 20LTS",0,0,0,2,0,0,2,7,0,0,0,137772,0,0,137772,482202
164787,"TOTAL FLUIDE II D, 20L",0,0,0,1,0,0,1,1,0,0,0,76716,0,0,76716,76716
170669,"TOTAL, MULTIS COMPEX SHD 100, 17KG  TOTC",1,0,0,0,0,0,1,1,245714,0,0,0,0,0,245714,245714
170853,"TOTAL EQUIVIS ZS 46, 208LT ",0,0,0,0,2,0,2,5,0,0,0,0,1222250,0,1222250,3055625
170854,"TOTAL EQUIVIS ZS 46, 20LT ",1,2,0,0,0,0,3,3,73286,146572,0,0,0,0,219858,219858
170860,"TOTAL EQUIVIS ZS 68, 20LT ",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,732860
177040,"TOTAL CERAN XM 220, 18KG",1,0,2,0,4,0,7,15,230571,0,461142,0,942284,0,1633997,3500096
178456,"TOTAL CARTER EP 150, 208LT ",6,0,3,0,3,0,12,33,4016064,0,2008032,0,2008032,0,8032128,22016592
178457,"TOTAL CARTER EP 150, 20LT ",0,6,1,0,1,1,9,21,0,414000,69000,0,69000,69000,621000,1536756
178458,"TOTAL CARTER EP 220, 208LT ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1260000
178459,"TOTAL CARTER EP 220, 20LT ",0,3,0,10,3,1,17,21,0,207000,0,690000,207000,69000,1173000,1478252
178511,"TOTAL CARTER EP 320, 20LT ",2,0,0,0,1,0,3,7,170286,0,0,0,85143,0,255429,596001
178513,"TOTAL CARTER EP 460, 20LT",1,0,0,1,0,0,2,8,88286,0,0,88286,0,0,176572,706288
190326,"TOTAL SERIOLA ETA 32, 208LT",2,1,1,1,1,0,6,13,1114250,556302,557125,557125,557125,0,3341927,7241802
190327,"TOTAL SERIOLA ETA 32, 20LT",5,2,1,3,1,1,13,18,294285,117714,58857,176571,58857,60000,766284,1060569
190578,"TOTAL NEVASTANE EP 220, 20LT",0,0,0,0,1,0,1,2,0,0,0,0,186730,0,186730,373460
190581,"TOTAL NEVASTANE EP 320, 20LT",0,0,1,0,0,0,1,1,0,0,215733,0,0,0,215733,215733
190873,"MOLYKOTE G-N PLUS, 1 KG",1,0,0,0,0,0,1,1,70000,0,0,0,0,0,70000,70000
194023,"TOTAL MULTIS EP 2, 180KL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,676250
194024,"TOTAL MULTIS EP 2, 18KG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80000
195722,"TOTAL RUBIA WORKS  1000 15W 40, 208LT",1,0,0,0,0,0,1,6,553876,0,0,0,0,0,553876,3323504
197675,"TOTAL RUBIA FLEET HD 400 20W 50, 208LT ",1,0,0,0,0,0,1,1,568750,0,0,0,0,0,568750,568750
197677,"TOTAL RUBIA FLEET HD 400 20W 50, 20LT ",0,0,0,0,1,0,1,1,0,0,0,0,68886,0,68886,68886
200126,MOLYCOTE PASTA 1000 (LATA 1kG),10,0,0,0,0,0,10,10,742860,0,0,0,0,0,742860,742860
204004,"TOTAL TRANS AXLE 7 80W-90, 20LT",0,0,0,1,0,0,1,6,0,0,0,71857,0,0,71857,431142
209911,"TOTAL RUBIA OPTIMA 1100 15W-40, 20LT ",2,2,0,0,2,0,6,6,149714,149714,0,0,149714,0,449142,449142
210536,"TOTAL PNEUMA 100, 208LT ",0,0,0,0,1,0,1,1,0,0,0,0,605820,0,605820,605820
210537,"TOTAL PNEUMA 100, 20LT",5,4,1,0,4,0,14,30,350285,280228,70057,0,280228,0,980798,2101710
210747,"TOTAL DYNATRANS ACX 10W, 20LT",0,0,0,2,0,0,2,5,0,0,0,138914,0,0,138914,347285
218553,"TOTAL RUBIA SX 10W, 20LTS",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,123858
218557,"TOTAL RUBIA SX 30, 20LT",1,0,1,0,0,0,2,7,68000,0,64600,0,0,0,132600,461880
218923,"TOTAL HYDRAULIC AW 68, 208LT ",4,2,0,4,0,0,10,29,1500000,735504,0,1380000,0,0,3615504,11100504
218924,"TOTAL HYDRAULIC AW 68, 20LT",7,10,13,4,18,0,52,52,280658,405940,521222,155282,630000,0,1993102,1993102
218928,"TOTAL HYDRAULIC AW 46, 20LT",0,5,7,11,2,0,25,25,0,217600,304640,478720,87040,0,1088000,1088000
227131,"TOTAL COOLTECH SUPRAPERF -37C, 20LT",0,0,0,0,1,0,1,5,0,0,0,0,61429,0,61429,308929
227475,"TOTAL MULTIS EP 2, 18KG",1,1,0,1,0,0,3,3,97820,97820,0,97820,0,0,293460,293460
4002,WD-40 SPECIALIST GRASA LITHIO BLANCA 311GR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108000
4006,"BLUE WORKS SILICONA,311 GR",0,6,0,0,0,0,6,9,0,30000,0,0,0,0,30000,45000
4200766,"GRASA LUBRAX LITH PLUS EP 2 ,20KG",0,0,0,0,5,0,5,5,0,0,0,0,540000,0,540000,540000
4201063,"ACEITE LUBRAX TECNO 10W-40 ,19LT",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,457016
4201064,"ACEITE LUBRAX, TECNO 10W-40 ,208LT",2,1,0,2,1,1,7,12,1342592,671296,0,1342592,691435,691435,4739350,8343936
4201079,"ACEITE LUBRAX UNITRACTOR, 208LT",1,1,0,1,0,0,3,9,559134,559134,0,559134,0,0,1677402,5228160
4201080,"ACEITE LUBRAX TOP TURBO 15W-40 ,208LT",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2812000
4201086,"ACEITE LUBRAX EXTRA TURBO 20W-50, 19LT",4,2,0,17,5,3,31,50,232146,113664,0,932992,287570,176074,1742446,2852462
4201093,"ACEITE LUBRAX GL 5 80W-90, 208LT",0,0,0,1,0,1,2,3,0,0,0,584406,0,601938,1186344,1826566
4201115,"ACEITE LUBRAX TURBO VIGOROS 25W-60, 208 LT",0,1,0,0,0,0,1,1,0,596487,0,0,0,0,596487,596487
4201134,"ACEITE LUBRAX TOP TURBO 15W-40, 19LT",1,2,7,1,1,0,12,30,60135,120270,407535,59800,61940,0,709680,1827640
4201138,"ACEITE LUBRAX GL-5 80W-90, 19LT",2,0,2,7,0,3,14,17,133969,0,125818,450818,0,195000,905605,1126822
4201152,"ACEITE LUBRAX GL 5  85W-140, 19LT",0,1,0,1,0,0,2,5,0,69686,0,69686,0,0,139372,366784
4201251,"LUBRAX ADBLUE FLUA SOLUC, 10LT",0,3,14,0,50,0,67,67,0,35787,167006,0,614350,0,817143,817143
4201254,"LUBRAX ADBLUE FLUA SOLUC, 208LT",0,0,1,0,0,0,1,2,0,0,209202,0,0,0,209202,397765
4201593,"ACEITE LUBRAX ATF TDX, 19LT",1,2,2,1,1,2,9,28,59561,119122,122000,59561,61348,122696,544288,1761663
4201594,"ACEITE LUBRAX ATF TDX, 208LT",1,0,0,1,0,0,2,8,552340,0,0,552340,0,0,1104680,4542932
4201620,"ACEITE LUBRAX ESS SL 15W-40, 19LT ",0,0,0,2,0,0,2,2,0,0,0,126428,0,0,126428,126428
4201627,"ACEITE LUBRAX ESS SL 20W-50, 19LTS",1,0,0,0,0,0,1,1,61321,0,0,0,0,0,61321,61321
4201632,"ACEITE LUBRAX UTILE PE, T 208LT",0,2,0,1,2,0,5,24,0,1375696,0,687848,1416940,0,3480484,19072296
4201634,"ACEITE LUBRAX UTILE PE , 19LT",2,9,3,12,4,1,31,60,153664,691488,230832,939666,316548,79137,2411335,4950630
4201635,"ACEITE LUBRAX TECNO 10W-40, 6X4 LT",0,0,0,0,1,0,1,1,0,0,0,0,97000,0,97000,97000
4201635u,"LUBRAX TECNO 10W/40, L4",0,0,0,2,0,0,2,2,0,0,0,50000,0,0,50000,50000
4201638,"ACEITE LUBRAX TURBO 30, 19LT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,136352
4201644,"ACEITE LUBRAX VALORA 5W-30, 6X4 LT",1,0,0,0,3,0,4,4,135694,0,0,0,419292,0,554986,554986
4201644u,"ACEITE LUBRAX VALORA 5W-30, BIDON 4 LTS",0,2,0,3,2,0,7,7,0,46000,0,67848,46588,0,160436,160436
4201647,"ACEITE LUBRAX, UTILE OT 46 ,  208LT",1,0,0,0,0,0,1,6,472379,0,0,0,0,0,472379,3256312
4201651,"ACEITE LUBRAX GEAR 150, 19LT",1,1,3,1,4,0,10,20,53468,53468,160404,55070,215476,0,537886,1200496
4201652,"ACEITE LUBRAX GEAR 150, 208LT",1,0,0,0,0,0,1,2,493978,0,0,0,0,0,493978,1097136
4201653,"ACEITE LUBRAX GEAR 220, 19LT",4,3,9,2,6,5,29,42,224760,168570,505710,114190,348000,295000,1656230,2520306
4201654,"ACEITE LUBRAX GEAR 220 ,208LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,520046
4201655,"ACEITE LUBRAX GEAR 320,19LT",2,3,5,4,1,5,20,32,114974,172461,287091,229948,57487,296060,1158021,1878848
4201656,"ACEITE LUBRAX GEAR 320,208LTS",1,0,0,0,0,0,1,17,532477,0,0,0,0,0,532477,9698564
4201678,"REFRIG LUBRAX P/RAD HD-2, 19 LT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,107444
4201748,"ACEITE LUBRAX GL -4 80W-90, 19LT",1,0,0,0,0,0,1,6,62113,0,0,0,0,0,62113,379749
4201752,LUBRAX ADBLUE FLUA .20LT,0,0,3,3,2,0,8,17,0,0,65391,65391,45000,0,175782,551750
4201760,"ACEITE LUBRAX GRANS TAC-4 30, 19LT",0,0,0,1,3,0,4,4,0,0,0,63903,197460,0,261363,261363
4201766,"ACEITE LUBRAX HYDRA 32,19LT",0,0,0,0,0,8,8,8,0,0,0,0,0,296059,296059,296059
4201771,"ACEITE LUBRAX HYDRA 46, 208LT",4,5,2,7,5,1,24,26,1452000,1832672,690000,2415000,1725000,355000,8469672,9209672
4201773,"ACEITE LUBRAX HYDRA 46,19LT",0,0,0,0,9,1,10,10,0,0,0,0,315000,35000,350000,350000
4201774,"ACEITE LUBRAX HYDRA 68,19LT",0,0,0,0,1,1,2,2,0,0,0,0,35000,37000,72000,72000
4201783,"ACEITE LUBRAX HYDRA 68, 208LT",7,0,5,3,7,0,22,30,2549795,0,1695000,1013000,2415000,0,7672795,10640795
4201787,"ACEITE LUBRAX HYDRA HV 32, 19 LT",0,0,0,1,0,0,1,2,0,0,0,53657,0,0,53657,118646
4201789,"ACEITE LUBRAX HYDRA HV 46, T 208LT",0,1,1,1,0,0,3,3,0,504853,504853,519999,0,0,1529705,1529705
4201801,"ACEITE LUBRAX HYDRA XP 100, 19LT",6,1,0,0,0,0,7,11,316770,52795,0,0,0,0,369565,588566
4201804,"ACEITE LUBRAX HYDRA XP 32, 19LT",3,2,1,9,11,0,26,43,151194,100796,50398,331795,401910,0,1036093,1944929
4201805,"ACEITE LUBRAX HYDRA XP 32, 208LT",0,0,0,0,1,0,1,1,0,0,0,0,478492,0,478492,478492
4201806,"ACEITE LUBRAX HYDRA XP 46 , 208LT",2,1,1,8,0,0,12,12,829896,414948,414948,3332033,0,0,4991825,4991825
4201807,"ACEITE LUBRAX HYDRA XP 46, 19LT",0,0,0,13,8,0,21,32,0,0,0,485951,280000,0,765951,1355801
4201808,"ACEITE LUBRAX HYDRA XP 68, 19LT",1,6,1,23,2,0,33,40,52000,312144,52024,826043,70000,0,1312211,1711211
4201809,"ACEITE LUBRAX HYDRA XP 68, 208LT",1,0,0,2,0,0,3,6,421392,0,0,842784,0,0,1264176,2657980
4201813,"ACEITE LUBRAX UNITRACTOR, 19LT",2,2,2,2,0,0,8,19,113266,113266,113266,113266,0,0,453064,1236341
4201824,"ACEITE LUBRAX TURBO 20W , 208LT",0,0,0,2,0,0,2,2,0,0,0,954340,0,0,954340,954340
4201837,"GRASA LUBRAX AUTOLITH 2,  6X2.5KG",1,0,2,1,2,0,6,10,69865,0,139730,69865,143920,0,423380,703016
4201838,"GRASA LUBRAX  AUTOLITH 2, 16KG",0,0,3,6,1,0,10,19,0,0,208365,418813,71539,0,698717,1326709
4201839,"GRASA LUBRAX AUTOLITH 2, 181KG",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1272581
4201840,"GRASA LUBRAX AUTOLITH 2,  12X0.5KG",1,3,1,1,1,0,7,17,31144,93432,31144,31144,32078,0,218942,558306
4201842,"GRASA LUBRAX  LITH EP 2, 16 KG.",8,4,4,8,10,0,34,47,596888,298296,298444,599127,766859,0,2559614,3561392
4201855,"LUBRAX ADBLUE FLUA , 1000LT ",0,1,0,1,1,0,3,4,0,750000,0,796392,815000,0,2361392,3111392
4201945,"ACEITE LUBRAX GL-5 LS 80W-90,B 19LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94598
4202060,"ACEITE ESMAX SYNTHETIC C3 5W-30, 208LT ",1,1,0,2,5,0,9,11,759021,759021,0,1478000,3689791,0,6685833,8358604
4202068,"ACEITE LUBRAX TOP TURBO PRO 15W-40, 19LT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202069,"ACEITE LUBRAX TOP TURBO PRO 15W-40, 208LT",1,0,0,0,0,0,1,2,662929,0,0,0,0,0,662929,1322929
4202161,"ACEITE CHEVRON HYDRAULIC OIL AW 46, 18,9LTS",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1420740
4202162,"ACEITE CHEVRON HYDRAULIC OIL  AW 68, 208LTS",1,1,1,1,3,0,7,16,375000,375000,345000,345000,1045000,0,2485000,6076000
4202163,"ACEITE CHEVRON HYDRAULIC OIL AW 68, 18,9LTS",0,0,2,0,0,0,2,78,0,0,80188,0,0,0,80188,3812927
4202351,"ACEITE CHEVRON MEROPA 220, 15.9KL (18LTS)",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,520000
4202353,"ACEITE CHEVRON MEROPA 320, 15.9KL (18LTS)",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,260000
4202355,"ACEITE CHEVRON MEROPA 460, 15.9KL (18LTS)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,129706
4202900U,"LIMPIA PARABRISAS ESMAX, 0.9LTS ",0,0,1,0,0,0,1,1,0,0,1000,0,0,0,1000,1000
4202914,"ACEITE CHEVRON DELO 400 SDE NAC 15W 40, 208LT",0,0,0,0,0,3,3,3,0,0,0,0,0,2213967,2213967,2213967
51384LUB,"CEPSA XTAR 5W-30 ECO C2 C3, 208LT",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2437500
51388LUB,"CEPSA XTAR 5W 30 ECO C2 C3 , 208LT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1715000
9054159956c,Rhenus OGT 54 400ML,0,0,1,20,0,0,21,21,0,0,145475,245800,0,0,391275,391275
958562,"SHELL OMALA S2 G 220, 209LT ",0,0,0,1,0,0,1,3,0,0,0,860244,0,0,860244,2602510
958567,"SHELL OMALA S2 G 150, 20LT ",0,0,0,0,5,0,5,13,0,0,0,0,485390,0,485390,1286030
958568,"SHELL OMALA S2 G 220, 20LT ",21,2,0,4,0,2,29,82,1991340,215280,0,430560,0,179980,2817160,7876240
958578,"SHELL HEAT TRANSFER OIL S2, 209LT",1,0,0,0,1,0,2,6,1043413,0,0,0,999459,0,2042872,6215797
958635,"SHELL GADUS S2 V100 3, 18KG",1,0,0,0,0,0,1,4,195915,0,0,0,0,0,195915,783660
958644,"SHELL GADUS S2 V220 2, 18KG",1,0,0,1,0,0,2,6,134756,0,0,134756,0,0,269512,808536
958646,"SHELL GADUS S2 V220 2, 12X1KG",1,0,0,0,0,0,1,3,139711,0,0,0,0,0,139711,419133
958652,"SHELL GADUS S2 V220 AD 2, 18KG",1,0,0,0,0,0,1,1,334419,0,0,0,0,0,334419,334419
958666,"SHELL GADUS S3 T220 2, 18KG",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3429772
958667,"SHELL GADUS S3 V220 C 2,180KG",0,0,0,1,0,0,1,2,0,0,0,2914763,0,0,2914763,5866421
958682,"SHELL OMALA S2 G 100, 20LT ",1,2,0,1,0,0,4,4,110280,220560,0,110280,0,0,441120,441120
958689,"SHELL OMALA S2 G 320, 20LT ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105120
958693,"SHELL OMALA S2 G 680, 20LT ",1,0,0,0,0,0,1,1,123017,0,0,0,0,0,123017,123017
958752,"SHELL GADUS RAIL S2 TMB GREASE, 18KG",0,0,0,0,2,0,2,2,0,0,0,0,542880,0,542880,542880
958901,"SHELL RIMULA R3 MV 15W-40 CI4, 208,1LT",2,1,0,1,0,0,4,10,1173490,603490,0,603490,0,0,2380470,5934430
958971,"SHELL KRYNEX K5 OAT 50%, 20LT",0,0,10,5,5,0,20,22,0,0,1132500,566250,566250,0,2265000,2516978
958994,"SHELL CORENA S3 R 46, 208,1LT",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4485477
958995,"SHELL CORENA S3 R 46, 18,9LT",2,4,0,0,0,0,6,21,313308,626616,0,0,0,0,939924,3289734
959000,"SHELL MORLINA S2 BL 10, 208,1LT ",0,1,0,0,0,0,1,1,0,1191685,0,0,0,0,1191685,1191685
959431,"SHELL RIMULA R4 X 15W-40, 209LT ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1450672
959892,"SHELL OMALA S2 G 220, 1000LT ",0,0,0,0,0,5,5,5,0,0,0,0,0,18709095,18709095,18709095
964314,"SHELL DIALA S4 ZX L , 209LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1616443
964398,"SHELL AIR TOOL S2 A 32, 20LT",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,284960
964600,"SHELL RIMULA R5 LE 10W - 40, 3X4 LTS",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97371
964629,"SHELL TELLUS  S2 MX 46,18.9LT",10,0,0,0,0,0,10,24,790400,0,0,0,0,0,790400,2055034
964630,"SHELL TELLUS S2 MX 68, 18.9LTS",39,1,0,0,0,0,40,69,3184179,90331,0,0,0,0,3274510,5577961
964632,"SHELL TELLUS S2 VX 46,208LTS",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900573
964635,"SHELL TELLUS S2 MX 32, 18.9",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94095
964636,"SHELL TELLUS S2 MX 46, 208LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,640000
964637,"SHELL TELLUS S2 MX 68, 208.1LTS",0,0,0,1,0,0,1,1,0,0,0,732304,0,0,732304,732304
964737,"SHELL TELLUS S2 VX 15, 208LT.",0,0,0,1,0,0,1,1,0,0,0,1142989,0,0,1142989,1142989
964740,"SHELL TELLUS S2 V X 46, 18.9",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127343
964741,SHELL TELLUS S2 MX22  18.9LT,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,581295
964743,"SHELL TELLUS S2 VX 32, 18.9 LTS",1,0,6,0,0,0,7,9,127343,0,764058,0,0,0,891401,1146087
964763,"SHELL RIMULA R3 MV 15W-40 CI4, 20LT ",2,0,0,0,0,0,2,2,152800,0,0,0,0,0,152800,152800
964992,"SHELL OMALA S4 GXV 320, 208,1LT",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16664000
965407,"SHELL OMALA S4 GXV 220, 18,9LT ",0,0,0,16,0,0,16,17,0,0,0,9920000,0,0,9920000,10616735
965409,"SHELL CORENA S4 R 32, 18,9LT",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2280273
965436,"SHELL GADUS S2 OG 85, 190KG",1,0,0,0,0,0,1,1,4922778,0,0,0,0,0,4922778,4922778
967204,"SHELL GADUS S3 V460 D-2 , 18 KLS",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2469600
L100008,"MOLYKOTE DC - 111, 18KG",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1528571
L100010,"MOLIKOTE DC-111 , LATA 1KG",0,0,0,0,4,0,4,17,0,0,0,0,400000,0,400000,1514282
L100016,MOLYKOTE DC 04 (TUBOS DE 150 GRS),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,60000
L100030,"MOLYKOTE P - 37, LATA 500GR",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1142850
L100054,"MOLYKOTE BR 2 PLUS, 1KG",0,0,0,1,0,0,1,1,0,0,0,23490,0,0,23490,23490
L100059,"MOLYKOTE HSC PLUS, 1KL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121429
OGT54-S,"SPRAY OGT 54 S , 400 ML X 12 UND",0,0,1,0,0,0,1,2,0,0,153000,0,0,0,153000,298714
RMET-JABMEC-005,DESENGRASANTE DE MANOS 5LT,0,0,0,1,0,0,1,1,0,0,0,17000,0,0,17000,17000
RPRO-DC001-005,"PRO EMULSIFICANTE,  5LT",0,0,1,1,2,0,4,4,0,0,31000,31000,31046,0,93046,93046
